"","budget","company","country","director","genre","gross","name","rating","released","runtime","score","star","votes","writer","year","actor_n","director_n","company_n","writer_n","country_n","success","success_diff","success_abs_diff"
"3069",0.7290892959757,"Miramax","USA","Scott Frank","Crime",0.643797640964815,"The Lookout","R","2007-03-30",0.14218009478673,0.717948717948718,"Joseph Gordon-Levitt",52730,"Scott Frank",2007,11,2,64,4,3726,2.36174635891353,-0.0741510769839027,0.0741510769839027
"3070",0.716747879255829,"Rainforest Films","USA","Sylvain White","Drama",0.817372265567025,"Stomp the Yard","PG-13","2007-01-12",0.146919431279621,0.487179487179487,"Columbus Short",20221,"Robert Adetuyi",2007,2,2,1,1,3726,2.30455175274651,0.330192778387538,0.330192778387538
"3071",0.74971296731615,"Morgan Creek Productions","USA","Garry Marshall","Comedy",0.738412065424352,"Georgia Rule","R","2007-05-11",0.146919431279621,0.564102564102564,"Jane Fonda",21482,"Mark Andrus",2007,3,12,27,4,3726,2.30251462952692,0.174309501321788,0.174309501321788
"3072",0.898462587699135,"Warner Bros.","USA","David Dobkin","Comedy",0.828097164722121,"Fred Claus","PG","2007-11-09",0.222748815165877,0.525641025641026,"Vince Vaughn",33861,"Dan Fogelman",2007,9,6,257,7,3726,2.35373819036315,0.302456139081096,0.302456139081096
"3073",0.685649992794882,"Lions Gate Films","USA","Tyler Perry","Drama",0.772358164321038,"Daddy's Little Girls","PG-13","2007-02-14",0.146919431279621,0.512820512820513,"Gabrielle Union",6254,"Tyler Perry",2007,1,6,18,7,3726,2.28517867714155,0.259537651500525,0.259537651500525
"3074",0.596222649569572,"A-Team","Japan","Takashi Miike","Action",0.338123608580736,"Sukiyaki Western Django","R","2007-09-15",0.246445497630332,0.615384615384615,"Hideaki Itô",13379,"Takashi Miike",2007,1,2,1,1,28,1.95350822396535,-0.277261006803879,0.277261006803879
"3075",0.780810853777097,"Revolution Studios","Canada","Steve Carr","Comedy",0.803163297726592,"Are We Done Yet?","PG","2007-04-04",0.109004739336493,0.32051282051282,"Ice Cube",16749,"Hank Nelken",2007,10,7,33,2,79,2.12367611823941,0.482650477213772,0.482650477213772
"3076",0.7290892959757,"DreamWorks","USA","Susanne Bier","Drama",0.62127678418259,"Things We Lost in the Fire","R","2007-10-19",0.232227488151659,0.730769230769231,"Halle Berry",25351,"Allan Loeb",2007,5,2,74,7,3726,2.35204601495182,-0.109492446586641,0.109492446586641
"3077",0.770336638656599,"Intermedia","USA","Richard Shepard","Adventure",0.539487374582113,"The Hunting Party","R","2007-09-21",0.151658767772512,0.692307692307692,"Richard Gere",22857,"Richard Shepard",2007,15,2,1,2,3726,2.2317950668898,-0.15282031772558,0.15282031772558
"3078",0.74971296731615,"CTB Film Company","Russia","Sergei Bodrov","Adventure",0.658174740662056,"Mongol: The Rise of Genghis Khan","R","2008-07-04",0.270142180094787,0.743589743589744,"Tadanobu Asano",39640,"Arif Aliev",2007,1,2,1,1,7,2.4017644842518,-0.0854150029276874,0.0854150029276874
"3079",0.7290892959757,"Paramount Vantage","USA","Michael Winterbottom","Biography",0.690063448434666,"A Mighty Heart","R","2007-06-22",0.184834123222749,0.666666666666667,"Angelina Jolie",24917,"John Orloff",2007,9,5,8,3,3726,2.35673011510133,0.0233967817679995,0.0233967817679995
"3080",0.74971296731615,"Fox Atomic","USA","Tom Brady","Comedy",0.715175400969856,"The Comebacks","PG-13","2007-10-19",0.180094786729858,0.346153846153846,"David Koechner",10302,"Ed Yeager",2007,1,1,9,1,3726,2.0613292471237,0.36902155481601,0.36902155481601
"3081",0.74971296731615,"Magnolia Pictures","UK","Michael Radford","Crime",0.553766641558412,"Flawless","PG-13","2008-03-28",0.184834123222749,0.679487179487179,"Demi Moore",20482,"Edward Anderson",2007,8,4,3,1,366,2.23325382104559,-0.125720537928767,0.125720537928767
"3082",0.694458877533458,"Focus Features","USA","Terry George","Crime",0.400575501007621,"Reservation Road","R","2008-08-22",0.156398104265403,0.666666666666667,"Joaquin Phoenix",19672,"John Burnham Schwartz",2007,11,2,31,1,3726,2.06724216767429,-0.266091165659046,0.266091165659046
"3083",0.594998481531942,"Deerjen Films","USA","Deborah Kampmeier","Drama",0.40384374574955,"Hounddog","R","2007-01-22",0.146919431279621,0.615384615384615,"Dakota Fanning",5408,"Deborah Kampmeier",2007,3,1,1,1,3726,2.01922836113417,-0.211540869635065,0.211540869635065
"3084",0.561148952888404,"Rifkin-Eberts","USA","Tony Giglio","Horror",0.340811399354612,"Timber Falls","R","2008-05-23",0.146919431279621,0.487179487179487,"Josh Randall",5236,"Dan Kay",2007,1,1,2,1,3726,1.8279908865341,-0.146368087824875,0.146368087824875
"3085",0.723124430574478,"Lions Gate Films","USA","Tyler Perry","Comedy",0.81026914632998,"Why Did I Get Married?","PG-13","2007-10-12",0.146919431279621,0.538461538461538,"Tyler Perry",10288,"Tyler Perry",2007,6,6,18,7,3726,2.34873068479152,0.271807607868442,0.271807607868442
"3086",0.709898573271389,"Facilitator Films","USA","Preston A. Whitmore II","Comedy",0.802471194790776,"This Christmas","PG-13","2007-11-21",0.146919431279621,0.602564102564103,"Regina King",7027,"Preston A. Whitmore II",2007,1,2,1,3,3726,2.40503529735488,0.199907092226674,0.199907092226674
"3087",0.723124430574478,"Metro-Goldwyn-Mayer (MGM)","USA","Katja von Garnier","Drama",0.625957344617367,"Blood and Chocolate","PG-13","2007-01-26",0.146919431279621,0.512820512820513,"Agnes Bruckner",15964,"Ehren Kruger",2007,1,1,79,10,3726,2.13877785743788,0.113136831796854,0.113136831796854
"3088",0.588621930213293,"Odyssey Entertainment","USA","Helen Hunt","Comedy",0.629837063321555,"Then She Found Me","R","2008-05-09",0.146919431279621,0.576923076923077,"Helen Hunt",8895,"Alice Arlen",2007,2,1,1,1,3726,2.20676014024463,0.0529139863984786,0.0529139863984786
"3089",0.665026321454432,"Hyde Park Entertainment","Canada","Stuart Townsend","Action",0.441153437244128,"Battle in Seattle","R","2008-05-07",0.14218009478673,0.666666666666667,"André Benjamin",13248,"Stuart Townsend",2007,1,1,2,1,79,2.10782010391079,-0.225513229422539,0.225513229422539
"3090",0.600963346933164,"Australian Film Finance Corporation (AFFC)","Australia","Rod Hardy","Drama",0.335911400819694,"Un verano para toda la vida","PG-13","2007-11-02",0.170616113744076,0.653846153846154,"Daniel Radcliffe",10900,"Ronald Kinnoch",2007,11,1,3,1,36,1.98975755466585,-0.31793475302646,0.31793475302646
"3091",0.588621930213293,"Medusa Film","Italy","Dario Argento","Horror",0.351524559490445,"Mother of Tears","R","2010-02-10",0.156398104265403,0.461538461538461,"Asia Argento",7679,"Jace Anderson",2007,1,2,1,1,13,1.81306302102891,-0.110013902048017,0.110013902048017
"3092",0.685649992794882,"NALA Films","USA","Jieho Lee","Crime",0.296413373950445,"The Air I Breathe","R","2008-10-17",0.123222748815166,0.692307692307692,"Brendan Fraser",32130,"Jieho Lee",2007,14,1,2,1,3726,1.98872106625814,-0.395894318357248,0.395894318357248
"3093",0.801434525117547,"Showbox Entertainment","South Korea","Hyung-rae Shim","Action",0.70206993494145,"Dragon Wars: D-War","PG-13","2007-09-14",0.180094786729858,0.269230769230769,"Jason Behr",22050,"Hyung-rae Shim",2007,1,1,1,1,11,1.97130070417222,0.43283916571068,0.43283916571068
"3094",0.638437784712761,"B&W; Films","USA","Jeffrey Blitz","Comedy",0.518814369927475,"Rocket Science","R","2007-09-28",0.151658767772512,0.666666666666667,"Reece Thompson",12086,"Jeffrey Blitz",2007,1,1,1,1,3726,2.18548103659414,-0.147852296739191,0.147852296739191
"3095",0.773961547792657,"Chicago Pictures","USA","Andy Cheng","Action",0.670734462688076,"Redline","PG-13","2007-04-13",0.146919431279621,0.32051282051282,"Nathan Phillips",8133,"Robert Foreman",2007,2,1,1,1,3726,1.9912472832009,0.350221642175256,0.350221642175256
"3096",0.824661842875343,"Twentieth Century Fox Film Corporation","USA","David L. Cunningham","Adventure",0.68719134220202,"The Seeker: The Dark Is Rising","PG","2007-10-05",0.14218009478673,0.423076923076923,"Alexander Ludwig",13682,"John Hodge",2007,1,1,174,5,3726,2.11026826527894,0.264114419125097,0.264114419125097
"3097",0.685649992794882,"Twentieth Century Fox Film Corporation","USA","Robert Ben Garant","Comedy",0.743399835682202,"Reno 911!: Miami","R","2007-02-23",0.146919431279621,0.564102564102564,"Thomas Lennon",24543,"Robert Ben Garant",2007,1,1,174,3,3726,2.30750239978477,0.179297271579638,0.179297271579638
"3098",0.843208497916444,"Warner Bros.","USA","Curtis Hanson","Drama",0.658802189685306,"Lucky You","PG-13","2007-05-04",0.260663507109005,0.564102564102564,"Eric Bana",18870,"Eric Roth",2007,6,7,257,6,3726,2.22290475378787,0.0946996255827418,0.0946996255827418
"3099",0.955320096505635,"Warner Bros.","USA","Christopher Nolan","Action",0.962456302703877,"The Dark Knight","PG-13","2008-07-18",0.393364928909953,0.961538461538461,"Christian Bale",1839571,"Jonathan Nolan",2008,19,9,257,4,3726,2.92399476424234,0.000917841165415823,0.000917841165415823
"3100",0.80657047612265,"Summit Entertainment","USA","Catherine Hardwicke","Drama",0.893623478525311,"Twilight","PG-13","2008-11-21",0.251184834123223,0.474358974358974,"Kristen Stewart",366772,"Melissa Rosenberg",2008,10,4,36,5,3726,2.36798245288428,0.419264504166336,0.419264504166336
"3101",0.883442046129264,"Universal Pictures","USA","Guillermo del Toro","Action",0.831496935583627,"Hellboy II: The Golden Army","PG-13","2008-07-11",0.241706161137441,0.705128205128205,"Ron Perlman",221241,"Guillermo del Toro",2008,3,8,265,6,3726,2.53662514071183,0.126368730455422,0.126368730455422
"3102",0.770336638656599,"Columbia Pictures","USA","Fred Wolf","Comedy",0.801253650484031,"The House Bunny","PG-13","2008-08-22",0.132701421800948,0.512820512820513,"Anna Faris",68405,"Karen McCullah",2008,7,2,108,2,3726,2.31407416330454,0.288433137663519,0.288433137663519
"3103",0.838024522313925,"Universal Pictures","USA","Phyllida Lloyd","Comedy",0.874594952856028,"Mamma Mia!","PG-13","2008-07-18",0.184834123222749,0.628205128205128,"Meryl Streep",157292,"Catherine Johnson",2008,18,2,265,1,3726,2.50280008106116,0.2463898246509,0.2463898246509
"3104",0.685649992794882,"Rogue Pictures","USA","Bryan Bertino","Horror",0.807051921917888,"The Strangers","R","2008-05-30",0.0805687203791469,0.602564102564103,"Scott Speedman",98780,"Bryan Bertino",2008,1,1,9,1,3726,2.40961602448199,0.204487819353786,0.204487819353786
"3105",0.890756181269422,"DreamWorks","USA","Ben Stiller","Action",0.856801247285894,"Tropic Thunder","R","2008-08-13",0.180094786729858,0.705128205128205,"Ben Stiller",327846,"Justin Theroux",2008,25,6,74,4,3726,2.5619294524141,0.151673042157689,0.151673042157689
"3106",0.929560474160083,"Paramount Pictures","USA","Jon Favreau","Action",0.927704321739426,"Iron Man","PG-13","2008-05-02",0.270142180094787,0.82051282051282,"Robert Downey Jr.",755866,"Mark Fergus",2008,14,8,222,1,3726,2.74821714225225,0.107191501226606,0.107191501226606
"3107",0.770336638656599,"EuropaCorp","France","Pierre Morel","Action",0.874998615230702,"Búsqueda implacable","PG-13","2009-01-30",0.113744075829384,0.807692307692308,"Liam Neeson",509623,"Luc Besson",2008,17,3,21,13,108,2.68269092292301,0.0673063075383945,0.0673063075383945
"3108",0.935937025478732,"Warner Bros.","USA","David Fincher","Drama",0.866385185979251,"The Curious Case of Benjamin Button","PG-13","2008-12-25",0.459715639810427,0.807692307692308,"Brad Pitt",495968,"Eric Roth",2008,22,10,257,6,3726,2.67407749367156,0.0586928782869438,0.0586928782869438
"3109",0.739975197013626,"Warner Bros.","UK","Guy Ritchie","Action",0.658089580809796,"RocknRolla","R","2008-10-31",0.213270142180095,0.743589743589744,"Gerard Butler",207016,"Guy Ritchie",2008,10,5,257,3,366,2.40167932439954,-0.0855001627799472,0.0855001627799472
"3110",0.638437784712761,"Wild Bunch","USA","Darren Aronofsky","Drama",0.760449653378214,"The Wrestler","R","2009-01-30",0.18957345971564,0.82051282051282,"Mickey Rourke",263945,"Robert D. Siegel",2008,11,6,2,2,3726,2.58096247389103,-0.0600631671346064,0.0600631671346064
"3111",0.871874050957464,"Universal Pictures","USA","Timur Bekmambetov","Action",0.86996576119495,"Wanted","R","2008-06-27",0.194312796208531,0.666666666666667,"Angelina Jolie",317547,"Michael Brandt",2008,9,4,265,1,3726,2.53663242786162,0.203299094528283,0.203299094528283
"3112",0.723124430574478,"Warner Bros.","UK","Danny Boyle","Drama",0.873275658760474,"Slumdog Millionaire","R","2008-12-25",0.241706161137441,0.833333333333333,"Dev Patel",690202,"Simon Beaufoy",2008,2,9,257,3,366,2.70660899209381,0.0399423254271412,0.0399423254271412
"3113",0.952787791917879,"FortyFour Studios","USA","Andrew Stanton","Animation",0.904081595794102,"WALL·E","G","2008-06-27",0.137440758293839,0.884615384615385,"Ben Burtt",799707,"Andrew Stanton",2008,1,4,2,4,3726,2.78869698040949,0.0194662111787177,0.0194662111787177
"3114",0.935937025478732,"Universal Pictures","USA","Louis Leterrier","Action",0.869970662205361,"The Incredible Hulk","PG-13","2008-06-13",0.203791469194313,0.679487179487179,"Edward Norton",350423,"Zak Penn",2008,6,7,265,4,3726,2.54945784169254,0.190483482718181,0.190483482718181
"3115",0.858648193654375,"New Line Cinema","USA","Michael Patrick King","Comedy",0.878441894454484,"Sex and the City","R","2008-05-30",0.360189573459716,0.512820512820513,"Sarah Jessica Parker",104063,"Michael Patrick King",2008,4,2,145,2,3726,2.391262407275,0.365621381633971,0.365621381633971
"3116",0.723124430574478,"Blueprint Pictures","UK","Martin McDonagh","Comedy",0.678802447202584,"In Bruges","R","2008-02-29",0.180094786729858,0.82051282051282,"Colin Farrell",328223,"Martin McDonagh",2008,14,2,3,2,366,2.4993152677154,-0.141710373310237,0.141710373310237
"3117",0.858648193654375,"Columbia Pictures","USA","Adam McKay","Comedy",0.85041530606959,"Step Brothers","R","2008-07-25",0.137440758293839,0.692307692307692,"Will Ferrell",227558,"Will Ferrell",2008,18,6,108,4,3726,2.54272299837728,0.158107613761898,0.158107613761898
"3118",0.795996289834323,"Matten Productions","Germany","Clint Eastwood","Drama",0.876413432958237,"Gran Torino","R","2009-01-09",0.222748815165877,0.858974358974359,"Clint Eastwood",609483,"Nick Schenk",2008,14,24,1,2,93,2.7353877919326,0.0174390739838779,0.0174390739838779
"3119",0.801434525117547,"Columbia Pictures","USA","Robert Luketic","Crime",0.836114486262257,"21","PG-13","2008-03-28",0.255924170616114,0.679487179487179,"Jim Sturgess",201705,"Peter Steinfeld",2008,3,7,108,2,3726,2.51560166574944,0.156627306775077,0.156627306775077
"3120",0.706273664135331,"Miramax","UK","Mark Herman","Drama",0.688987335632298,"The Boy in the Striped Pajamas","PG-13","2008-11-26",0.118483412322275,0.807692307692308,"Asa Butterfield",149511,"John Boyne",2008,2,1,64,1,366,2.49667964332461,-0.11870497206001,0.11870497206001
"3121",0.962525562220403,"Metro-Goldwyn-Mayer (MGM)","UK","Marc Forster","Action",0.885009946463436,"Quantum of Solace","PG-13","2008-11-14",0.175355450236967,0.653846153846154,"Daniel Craig",353784,"Paul Haggis",2008,8,8,79,6,366,2.53885610030959,0.231163792617282,0.231163792617282
"3122",0.787187405095746,"Universal Pictures","USA","Nicholas Stoller","Comedy",0.819326900025837,"Forgetting Sarah Marshall","R","2008-04-18",0.199052132701422,0.730769230769231,"Kristen Bell",230079,"Jason Segel",2008,6,5,265,3,3726,2.55009613079507,0.0885576692566067,0.0885576692566067
"3123",0.723124430574478,"Voltage Pictures","USA","Kathryn Bigelow","Drama",0.731443976333589,"The Hurt Locker","R","2009-07-31",0.293838862559242,0.782051282051282,"Jeremy Renner",359240,"Mark Boal",2008,5,7,5,2,3726,2.51349525838487,-0.0506073057176925,0.0506073057176925
"3124",0.770336638656599,"Paramount Pictures","USA","Matt Reeves","Action",0.835190982341431,"Cloverfield","PG-13","2008-01-18",0.0758293838862559,0.705128205128205,"Mike Vogel",319809,"Drew Goddard",2008,1,4,222,2,3726,2.54031918746964,0.130062777213226,0.130062777213226
"3125",0.777449634793222,"Columbia Pictures","USA","David Gordon Green","Action",0.841033223684934,"Pineapple Express","R","2008-08-06",0.199052132701422,0.705128205128205,"Seth Rogen",272938,"Seth Rogen",2008,8,6,108,4,3726,2.54616142881314,0.135905018556729,0.135905018556729
"3126",0.787187405095746,"Fox 2000 Pictures","USA","Anne Fletcher","Comedy",0.832422744209551,"27 Dresses","PG-13","2008-01-18",0.199052132701422,0.58974358974359,"Katherine Heigl",133431,"Aline Brosh McKenna",2008,5,5,53,5,3726,2.42216633395314,0.242679154465962,0.242679154465962
"3127",0.955320096505635,"Paramount Pictures","USA","Steven Spielberg","Action",0.927427880269629,"Indiana Jones and the Kingdom of the Crystal Skull","PG-13","2008-05-22",0.251184834123223,0.602564102564103,"Harrison Ford",358563,"David Koepp",2008,20,21,222,7,3726,2.52999198283373,0.324863777705527,0.324863777705527
"3128",0.726154975375035,"The Weinstein Company","Spain","Woody Allen","Drama",0.752256191128987,"Vicky Cristina Barcelona","PG-13","2008-08-15",0.127962085308057,0.717948717948718,"Rebecca Hall",212733,"Woody Allen",2008,2,30,24,29,22,2.4702049090777,0.0343074731802688,0.0343074731802688
"3129",0.801434525117547,"DreamWorks","USA","Sam Mendes","Drama",0.751369451402266,"Revolutionary Road","R","2009-01-23",0.23696682464455,0.743589743589744,"Leonardo DiCaprio",162463,"Justin Haythe",2008,18,7,74,4,3726,2.49495919499201,0.00777970781252235,0.00777970781252235
"3130",0.801434525117547,"Lionsgate","USA","Lexi Alexander","Action",0.680432513343315,"Punisher: War Zone","R","2008-12-05",0.161137440758294,0.576923076923077,"Ray Stevenson",52479,"Nick Santora",2008,2,1,39,1,3726,2.25735559026639,0.103509436420238,0.103509436420238
"3131",0.932803730989276,"Universal Pictures","USA","Rob Cohen","Action",0.851751056682108,"The Mummy: Tomb of the Dragon Emperor","PG-13","2008-08-01",0.203791469194313,0.474358974358974,"Brendan Fraser",128515,"Alfred Gough",2008,14,10,265,3,3726,2.32611003104108,0.377392082323134,0.377392082323134
"3132",0.935937025478732,"Columbia Pictures","USA","Peter Berg","Action",0.905309154267035,"Hancock","PG-13","2008-07-02",0.109004739336493,0.628205128205128,"Will Smith",375055,"Vincent Ngo",2008,20,9,108,1,3726,2.53351428247216,0.277104026061906,0.277104026061906
"3133",0.865497499638814,"Warner Bros.","USA","Ridley Scott","Action",0.787685081507227,"Body of Lies","R","2008-10-10",0.279620853080569,0.717948717948718,"Leonardo DiCaprio",185521,"William Monahan",2008,18,19,257,6,3726,2.50563379945595,0.0697363635585095,0.0697363635585095
